customer_id,age,gender,education,employment_type,employment_length,annual_income,existing_emi,debt_to_income_ratio,cibil_score,credit_utilization_ratio,previous_default,loan_amount,loan_type,loan_purpose,loan_tenure_years,interest_rate,risk_category,lender_type,loan_processing_fee_percent,application_channel,state,city,area_type,loan_approval_time_days,document_verification_status,loan_approval_status,rejection_reason,EMI,EMI_to_Income_Ratio, risk_rule,Loan_to_Income_Ratio
2605,28,Male,Non-Graduate,Salaried,19,688970,16128,0.54,591,44.03,No,1117014,Agriculture,Agriculture,16,14.28,High,Finance Company,2.02,Offline,Madhya Pradesh,Bihar District,Rural,3,Processing,Rejected,Previous Loan Default,14821.72,0.26,Low,1.62
2606,59,Male,Graduate,Salaried,18,536923,14604,0.35,810,76.3,No,107946,Appliances,Appliances,14,6.77,Low,Government Bank,0.28,Online,Punjab,Anand,Urban,20,Done,Approved,,996.11,0.02,Low,0.2
2607,32,Female,Graduate,Self-employed,27,1278819,10886,0.19,685,81.31,No,830612,Vehicle,Vehicle,12,8.34,Medium,Finance Company,1.71,Offline,Karnataka,Arunachal Pradesh District,Rural,4,Done,Pending,,9146.55,0.09,Low,0.65
2608,54,Male,Graduate,Salaried,28,746794,5658,0.25,643,47.98,No,663731,Agriculture,Agriculture,11,13.85,High,Finance Company,2.36,Online,Uttar Pradesh,Nellore,Urban,4,Processing,Pending,,9819.44,0.16,Low,0.89
2609,52,Male,Non-Graduate,Salaried,25,820371,12517,0.34,818,66.77,No,1136060,Home,Home,13,6.15,Low,Government Bank,0.36,Offline,Telangana,Rajasthan District,Rural,12,Processing,Approved,,10595.12,0.15,Low,1.38
2610,48,Male,Non-Graduate,Salaried,30,985977,18973,0.41,559,11.35,No,1095915,Vehicle,Vehicle,12,12.98,High,Government Bank,0.63,Offline,Karnataka,Goa District,Rural,16,Processing,Pending,,15051.17,0.18,Low,1.11
2611,29,Male,Graduate,Self-employed,27,1556778,20260,0.45,604,15.58,No,2429463,Agriculture,Agriculture,15,17.76,High,Government Bank,0.63,Online,Madhya Pradesh,Tiruvottiyur,Urban,19,Done,Pending,,38705.8,0.3,Low,1.56
2612,35,Female,Graduate,Salaried,21,448096,4834,0.25,523,68.51,No,391709,Personal,Personal,17,12.55,High,Private Bank,0.83,Online,Uttar Pradesh,Etawah,Urban,8,Processing,Pending,,4653.89,0.12,Low,0.87
2613,44,Male,Graduate,Salaried,13,625854,1203,0.2,553,79.44,No,361023,Business,Business,5,17.59,High,Private Bank,1.08,Online,Karnataka,Ajmer,Urban,9,Done,Pending,,9087.28,0.17,Low,0.58
2614,45,Female,Graduate,Salaried,16,693217,20733,0.42,700,64.24,No,332643,Vehicle,Vehicle,15,8.82,Medium,Government Bank,0.62,Offline,Madhya Pradesh,Manipur District,Rural,18,Processing,Pending,,3338.36,0.06,Low,0.48
2615,49,Male,Graduate,Pensioner,17,407924,3935,0.23,681,55.06,No,346526,Personal,Personal,12,9.34,Medium,Finance Company,2.17,Offline,Karnataka,Bihar District,Rural,1,Processing,Pending,,4010.22,0.12,Low,0.85
2616,46,Male,Graduate,Salaried,24,853065,19195,0.44,552,86.35,No,999034,Business,Business,19,13.64,High,Finance Company,2.4,Online,Karnataka,Durg,Urban,3,Processing,Rejected,Previous Loan Default,12289.74,0.17,Low,1.17
2617,37,Male,Non-Graduate,Salaried,11,618491,24521,0.7,813,34.93,No,371149,Agriculture,Agriculture,3,7.59,Low,Government Bank,0.73,Offline,Uttar Pradesh,Goa District,Rural,19,Processing,Approved,,11560.39,0.22,Low,0.6
2618,40,Female,Graduate,Salaried,7,991249,21640,0.35,678,59.05,No,679136,Home,Home,14,9.12,Medium,Finance Company,2.79,Online,Tamil Nadu,Guntakal,Urban,2,Done,Pending,,7171.43,0.09,Low,0.69
2619,25,Female,Graduate,Salaried,13,918325,6476,0.16,767,82.3,No,414283,Vehicle,Vehicle,8,7.39,Low,Private Bank,1.39,Online,Maharashtra,Mysore,Urban,9,Done,Approved,,5728.96,0.07,Low,0.45
2620,37,Male,Graduate,Self-employed,14,778060,1964,0.21,692,24.48,No,953305,Personal,Personal,15,12.77,Medium,Finance Company,2.26,Online,Gujarat,Korba,Urban,4,Processing,Approved,,11917.71,0.18,Low,1.23
2621,54,Male,Graduate,Salaried,10,863252,15182,0.41,559,12.37,No,1016030,Appliances,Appliances,11,12.82,High,Finance Company,2.03,Online,Kerala,Kollam,Urban,5,Done,Pending,,14394.61,0.2,Low,1.18
2622,33,Male,Graduate,Salaried,19,708878,21050,0.42,563,32.67,No,249906,Home,Home,17,17.69,High,Government Bank,0.52,Online,Gujarat,Nashik,Urban,22,Done,Pending,,3880.06,0.07,Low,0.35
2623,62,Male,Graduate,Self-employed,24,768605,17418,0.37,765,65.06,No,570805,Home,Home,14,8.94,Low,Private Bank,1.16,Online,Maharashtra,Sagar,Urban,5,Processing,Approved,,5967.39,0.09,Low,0.74
2624,51,Male,Graduate,Salaried,22,975928,4539,0.3,740,87.76,No,931850,Education,Education,5,10.52,Medium,Finance Company,1.91,Online,Tamil Nadu,Jamnagar,Urban,3,Done,Approved,,20038.32,0.25,Low,0.95
2625,61,Female,Non-Graduate,Self-employed,10,1717287,20512,1.12,569,86.2,No,2805540,Vehicle,Vehicle,2,17.74,High,Private Bank,0.89,Offline,Rajasthan,Uttar Pradesh District,Rural,4,Processing,Rejected,Low CIBIL Score,139711.87,0.98,High,1.63
2626,39,Male,Graduate,Salaried,25,612353,8904,0.27,659,29.36,No,435152,Business,Business,17,10.71,Medium,Finance Company,1.77,Online,Telangana,Buxar,Urban,1,Processing,Pending,,4641.31,0.09,Low,0.71
2627,53,Male,Graduate,Salaried,15,955265,5,0.14,588,21.62,No,956308,Agriculture,Agriculture,20,12.36,High,Finance Company,2.34,Offline,Gujarat,Uttar Pradesh District,Rural,1,Done,Pending,,10770.77,0.14,Low,1
2628,33,Female,Non-Graduate,Salaried,15,565724,8040,0.33,688,47.77,No,280631,Appliances,Appliances,4,11.58,Medium,Private Bank,1.46,Offline,Madhya Pradesh,Andhra Pradesh District,Rural,6,Processing,Pending,,7332.35,0.16,Low,0.5
2629,49,Female,Non-Graduate,Salaried,19,745210,10209,0.31,713,72.73,No,908314,Agriculture,Agriculture,16,9.73,Medium,Finance Company,2.3,Offline,Telangana,Sikkim District,Rural,2,Processing,Approved,,9347.96,0.15,Low,1.22
2630,27,Male,Non-Graduate,Self-employed,28,1802462,14333,0.29,656,73.22,No,2268118,Business,Business,11,10.11,Medium,Private Bank,1.4,Offline,Telangana,Himachal Pradesh District,Rural,6,Processing,Approved,,28537.91,0.19,Low,1.26
2631,49,Male,Graduate,Self-employed,10,1519935,12613,0.39,508,75.32,No,2792807,Personal,Personal,17,14.55,High,Finance Company,2.92,Online,Telangana,Machilipatnam,Urban,4,Done,Pending,,37030.87,0.29,Low,1.84
2632,40,Male,Graduate,Self-employed,28,1451752,19412,0.49,627,14.21,No,1097801,Education,Education,3,17.65,High,Government Bank,0.33,Online,Maharashtra,Rajahmundry,Urban,19,Done,Rejected,Low Income,39495.65,0.33,Medium,0.76
2633,49,Male,Graduate,Salaried,14,763952,7727,0.27,758,55.27,No,1039979,Appliances,Appliances,20,9.56,Medium,Finance Company,1.67,Offline,Tamil Nadu,Punjab District,Rural,3,Done,Pending,,9734.75,0.15,Low,1.36
2634,48,Female,Non-Graduate,Salaried,29,647495,8486,0.36,680,46.53,Yes,924222,Business,Business,19,12.94,Medium,Private Bank,0.93,Offline,Bihar,Kerala District,Rural,9,Processing,Pending,,10912.15,0.2,Low,1.43
2635,48,Female,Non-Graduate,Self-employed,13,878171,3955,0.27,690,34.97,No,604045,Appliances,Appliances,4,10.8,Medium,Finance Company,2.61,Offline,Telangana,Gujarat District,Rural,5,Done,Pending,,15553.26,0.21,Low,0.69
2636,59,Male,Graduate,Salaried,5,432658,6078,0.18,737,30.77,No,53634,Appliances,Appliances,20,11.97,Medium,Finance Company,2.05,Online,Delhi,Lucknow,Urban,1,Done,Pending,,589.44,0.02,Low,0.12
2637,33,Male,Graduate,Salaried,27,402623,19028,0.62,687,78.72,No,88991,Appliances,Appliances,6,9.62,Medium,Government Bank,0.77,Offline,Tamil Nadu,Sikkim District,Rural,14,Done,Approved,,1631.63,0.05,Low,0.22
2638,56,Male,Non-Graduate,Salaried,25,597130,15285,0.36,760,60.41,No,258229,Personal,Personal,14,6.88,Low,Finance Company,2.35,Offline,Tamil Nadu,Bihar District,Rural,5,Done,Approved,,2398.45,0.05,Low,0.43
2639,48,Female,Graduate,Salaried,30,435704,3094,0.1,712,11.52,No,58799,Home,Home,17,8.56,Medium,Government Bank,0.64,Online,Rajasthan,Bijapur,Urban,22,Done,Pending,,547.96,0.02,Low,0.13
2640,27,Female,Graduate,Salaried,16,421252,17481,0.64,714,60.25,Yes,332712,Personal,Personal,9,11.92,Medium,Private Bank,1.25,Offline,Maharashtra,Manipur District,Rural,8,Done,Approved,,5036.98,0.14,Low,0.79
2641,40,Male,Graduate,Salaried,18,778616,15705,0.36,802,52.35,No,858997,Business,Business,19,8.39,Low,Private Bank,1.26,Online,Gujarat,Parbhani,Urban,5,Done,Approved,,7547.1,0.12,Low,1.1
2642,40,Female,Graduate,Salaried,8,861724,12166,0.35,682,24.64,No,1041959,Agriculture,Agriculture,14,12.67,Medium,Government Bank,0.29,Offline,Bihar,Kerala District,Rural,17,Done,Pending,,13274.99,0.18,Low,1.21
2643,28,Male,Non-Graduate,Salaried,9,675327,12273,0.27,776,22.87,No,237103,Home,Home,10,6.19,Low,Government Bank,0.52,Offline,Tamil Nadu,Himachal Pradesh District,Rural,19,Done,Approved,,2655.01,0.05,Low,0.35
2644,39,Male,Graduate,Salaried,26,747745,14869,0.29,843,46.39,No,264584,Education,Education,10,7.3,Low,Private Bank,1.51,Offline,Telangana,Manipur District,Rural,7,Processing,Approved,,3113.11,0.05,Low,0.35
2645,59,Female,Graduate,Salaried,17,603877,17976,0.47,788,29.63,No,599434,Business,Business,14,7.02,Low,Private Bank,1.32,Online,Delhi,Purnia,Urban,8,Done,Approved,,5613.71,0.11,Low,0.99
2646,55,Male,Non-Graduate,Salaried,8,777482,5961,0.28,730,25.88,No,785691,Appliances,Appliances,9,12.98,Medium,Private Bank,1.44,Offline,Kerala,Rajasthan District,Rural,9,Processing,Pending,,12368.42,0.19,Low,1.01
2647,47,Male,Graduate,Salaried,10,955104,21979,0.35,775,64.76,No,687209,Business,Business,19,8.24,Low,Government Bank,0.26,Online,Uttar Pradesh,Muzaffarnagar,Urban,13,Processing,Approved,,5973.84,0.08,Low,0.72
2648,37,Male,Graduate,Self-employed,26,1390137,24634,0.44,752,83.72,No,2259324,Vehicle,Vehicle,18,12.3,Medium,Private Bank,0.83,Offline,Telangana,Assam District,Rural,4,Done,Approved,,26034.96,0.22,Low,1.63
2649,42,Male,Graduate,Salaried,12,947659,22751,0.53,540,64,No,1006144,Business,Business,8,16.32,High,Private Bank,1.26,Online,Uttar Pradesh,Mehsana,Urban,9,Processing,Rejected,Low Income,18832.44,0.24,Low,1.06
2650,34,Female,Non-Graduate,Pensioner,29,235545,15867,0.85,807,63.66,No,103986,Vehicle,Vehicle,15,5.01,Low,Private Bank,1.46,Offline,Maharashtra,Punjab District,Rural,7,Done,Approved,,822.86,0.04,Low,0.44
2651,38,Female,Graduate,Salaried,10,556305,6226,0.26,641,55.32,No,381890,Agriculture,Agriculture,15,17.4,High,Private Bank,1.28,Online,Tamil Nadu,Singrauli,Urban,9,Done,Pending,,5985.9,0.13,Low,0.69
2652,53,Male,Graduate,Salaried,29,979329,19927,0.37,722,57.73,No,725479,Education,Education,9,9.11,Medium,Private Bank,0.94,Offline,Madhya Pradesh,Chhattisgarh District,Rural,7,Done,Approved,,9867.44,0.12,Low,0.74
2653,27,Male,Graduate,Salaried,25,716079,8508,0.21,752,55.02,No,481361,Personal,Personal,20,8.41,Medium,Private Bank,1.53,Online,Rajasthan,Chinsurah,Urban,8,Done,Pending,,4149.98,0.07,Low,0.67
2654,59,Male,Non-Graduate,Salaried,5,509410,2631,0.14,686,54.68,No,233300,Vehicle,Vehicle,10,10.31,Medium,Private Bank,1.58,Offline,Rajasthan,Himachal Pradesh District,Rural,6,Processing,Approved,,3123.26,0.07,Low,0.46
2655,57,Male,Graduate,Salaried,10,752499,19132,0.77,648,48.25,No,1034120,Agriculture,Agriculture,4,15.56,High,Private Bank,1.5,Online,Bihar,Pune,Urban,5,Done,Pending,,29074.74,0.46,High,1.37
2656,34,Male,Graduate,Salaried,17,621932,14369,0.51,686,83.97,Yes,765932,Home,Home,8,11.59,Medium,Private Bank,1.36,Offline,West Bengal,Assam District,Rural,8,Done,Pending,,12276.67,0.24,Low,1.23
2657,50,Male,Graduate,Salaried,10,602624,7778,0.21,836,23.54,No,409961,Agriculture,Agriculture,19,5.82,Low,Government Bank,0.55,Online,Rajasthan,Orai,Urban,20,Done,Approved,,2975.76,0.06,Low,0.68
2658,54,Male,Graduate,Salaried,12,724649,16833,0.44,529,35.21,No,680079,Personal,Personal,15,14.85,High,Finance Company,2.98,Online,Uttar Pradesh,Lucknow,Urban,3,Processing,Rejected,High Existing EMI,9448.52,0.16,Low,0.94
2659,30,Male,Non-Graduate,Salaried,11,867556,13097,0.4,811,19.04,No,1190287,Education,Education,8,6.88,Low,Private Bank,1.46,Offline,Maharashtra,Karnataka District,Rural,4,Processing,Approved,,16157.05,0.22,Low,1.37
2660,33,Female,Graduate,Salaried,13,706925,15145,0.69,540,63.39,No,720302,Business,Business,3,16.11,High,Finance Company,2.93,Online,Bihar,Morena,Urban,2,Processing,Pending,,25362.82,0.43,Medium,1.02
2661,43,Male,Non-Graduate,Salaried,27,415280,17879,0.59,583,24.55,No,176345,Personal,Personal,13,16.1,High,Government Bank,0.48,Offline,Delhi,Nagaland District,Rural,12,Processing,Pending,,2704.09,0.08,Low,0.42
2662,57,Male,Graduate,Salaried,21,650329,12390,0.33,828,15.08,No,614406,Personal,Personal,19,8.57,Low,Private Bank,1.31,Online,Madhya Pradesh,Amravati,Urban,5,Done,Approved,,5467.1,0.1,Low,0.94
2663,59,Male,Non-Graduate,Self-employed,11,1472879,5589,0.12,575,80.14,No,627553,Personal,Personal,14,15.4,High,Private Bank,1.05,Offline,Maharashtra,Maharashtra District,Rural,7,Done,Pending,,9124.72,0.07,Low,0.43
2664,45,Male,Graduate,Salaried,21,717352,22163,0.46,797,53.2,No,611157,Personal,Personal,14,5.66,Low,Government Bank,0.69,Online,Gujarat,Naihati,Urban,17,Done,Approved,,5275.68,0.09,Low,0.85
2665,62,Male,Graduate,Salaried,21,789434,20690,0.4,791,74.63,No,795797,Appliances,Appliances,19,6.04,Low,Government Bank,0.72,Online,Delhi,Hazaribagh,Urban,18,Done,Approved,,5875.88,0.09,Low,1.01
2666,39,Male,Graduate,Salaried,17,457062,15409,0.48,768,23.1,No,203724,Appliances,Appliances,7,6.76,Low,Government Bank,0.69,Offline,Uttar Pradesh,Telangana District,Rural,18,Done,Approved,,3050.9,0.08,Low,0.45
2667,57,Female,Graduate,Salaried,5,710827,21340,0.45,717,39.06,No,372359,Business,Business,11,12.83,Medium,Finance Company,2.21,Online,West Bengal,Meerut,Urban,5,Done,Pending,,5277.64,0.09,Low,0.52
2668,49,Male,Graduate,Salaried,18,435415,24657,0.84,559,84.71,No,362249,Agriculture,Agriculture,16,17.58,High,Private Bank,1.47,Online,Punjab,Amravati,Urban,8,Processing,Rejected,Low Income,5653.35,0.16,Low,0.83
2669,59,Female,Graduate,Self-employed,22,1503248,14411,0.28,616,41.6,No,568429,Agriculture,Agriculture,3,17.13,High,Private Bank,1.18,Online,Telangana,Surendranagar Dudhrej,Urban,8,Done,Rejected,High Loan Amount Request,20302.84,0.16,Low,0.38
2670,31,Male,Non-Graduate,Salaried,14,764090,21451,0.51,697,89.39,No,912505,Education,Education,19,12.89,Medium,Private Bank,1.52,Offline,Rajasthan,Kerala District,Rural,5,Done,Approved,,10741.8,0.17,Low,1.19
2671,25,Female,Graduate,Self-employed,9,1561054,3312,0.1,741,43.44,No,972031,Appliances,Appliances,17,10.36,Medium,Finance Company,2.94,Online,Madhya Pradesh,Uluberia,Urban,1,Done,Approved,,10149.11,0.08,Low,0.62
2672,61,Male,Graduate,Self-employed,25,1228416,492,0.22,675,17.51,No,1311441,Education,Education,8,12.58,Medium,Finance Company,1.92,Online,Tamil Nadu,Kadapa,Urban,5,Done,Pending,,21734.77,0.21,Low,1.07
2673,41,Male,Graduate,Self-employed,30,714155,7197,0.4,562,86.51,No,488671,Agriculture,Agriculture,3,14.52,High,Government Bank,0.63,Online,Tamil Nadu,Tiruchirappalli,Urban,21,Done,Rejected,Low CIBIL Score,16825.3,0.28,Low,0.68
2674,57,Male,Graduate,Self-employed,26,1180658,22453,0.35,659,62.02,No,976427,Appliances,Appliances,15,11.93,Medium,Finance Company,2.54,Online,Gujarat,Chinsurah,Urban,1,Processing,Approved,,11674.83,0.12,Low,0.83
2675,61,Female,Graduate,Salaried,6,928454,20649,0.4,568,68.48,No,724242,Education,Education,13,14.6,High,Government Bank,0.65,Online,Tamil Nadu,Dhule,Urban,14,Done,Rejected,High Loan Amount Request,10386.08,0.13,Low,0.78
2676,47,Male,Graduate,Salaried,14,719317,2740,0.49,674,33.79,No,1058318,Agriculture,Agriculture,4,9.38,Medium,Finance Company,1.78,Offline,Punjab,Odisha District,Rural,5,Processing,Pending,,26527.66,0.44,Medium,1.47
2677,45,Male,Graduate,Salaried,18,874498,176,0.13,757,60.76,No,1029802,Personal,Personal,18,8.1,Medium,Private Bank,1.37,Online,Madhya Pradesh,Bhagalpur,Urban,9,Done,Approved,,9072.78,0.12,Low,1.18
2678,33,Male,Graduate,Self-employed,9,1188600,8031,0.11,734,23.94,No,329920,Vehicle,Vehicle,18,8.37,Medium,Finance Company,1.64,Online,Tamil Nadu,Mangalore,Urban,5,Done,Pending,,2960.97,0.03,Low,0.28
2679,28,Male,Graduate,Self-employed,5,1981214,19642,0.2,702,81.44,No,1402579,Personal,Personal,19,10.15,Medium,Government Bank,0.39,Online,Rajasthan,Kakinada,Urban,17,Processing,Approved,,13900.61,0.08,Low,0.71
2680,54,Female,Non-Graduate,Salaried,26,790343,5752,0.32,548,40.65,No,1068254,Education,Education,14,15.3,High,Government Bank,0.62,Offline,Delhi,Rajasthan District,Rural,22,Done,Pending,,15460.33,0.23,Low,1.35
2681,52,Male,Graduate,Salaried,13,618607,14154,0.43,712,59.08,No,418750,Business,Business,6,12.19,Medium,Finance Company,1.99,Online,Delhi,Jabalpur,Urban,4,Processing,Approved,,8228.08,0.16,Low,0.68
2682,52,Male,Graduate,Salaried,6,509122,23024,0.74,552,13.31,No,360592,Agriculture,Agriculture,5,14.94,High,Private Bank,0.88,Online,Telangana,Orai,Urban,6,Done,Pending,,8567.11,0.2,Low,0.71
2683,39,Male,Graduate,Salaried,28,696628,20283,0.64,734,77.17,No,1064212,Vehicle,Vehicle,8,11.25,Medium,Government Bank,0.46,Online,Karnataka,Bijapur,Urban,21,Done,Pending,,16860.93,0.29,Low,1.53
2684,56,Female,Non-Graduate,Salaried,5,423630,5395,0.21,765,53.38,No,152631,Agriculture,Agriculture,9,6.34,Low,Private Bank,1.4,Offline,Tamil Nadu,Manipur District,Rural,6,Done,Approved,,1858.22,0.05,Low,0.36
2685,50,Male,Graduate,Self-employed,18,933067,17109,0.39,603,65.17,No,508425,Agriculture,Agriculture,4,12.27,High,Government Bank,0.67,Online,Kerala,Katni,Urban,15,Done,Pending,,13456.28,0.17,Low,0.54
2686,51,Male,Graduate,Self-employed,10,1634273,9874,0.24,798,32.46,No,2945357,Vehicle,Vehicle,20,7.27,Low,Finance Company,2.81,Online,Madhya Pradesh,Surat,Urban,3,Done,Approved,,23315.1,0.17,Low,1.8
2687,60,Female,Graduate,Salaried,17,466558,11939,0.34,789,25.85,No,99046,Business,Business,7,6.48,Low,Finance Company,1.77,Online,Rajasthan,Raichur,Urban,5,Done,Approved,,1469.82,0.04,Low,0.21
2688,55,Male,Non-Graduate,Salaried,28,445186,6655,0.2,784,65.48,No,114729,Appliances,Appliances,18,5.45,Low,Government Bank,0.26,Offline,Kerala,Jharkhand District,Rural,17,Done,Approved,,834.73,0.02,Low,0.26
2689,50,Male,Graduate,Salaried,15,894861,24034,0.37,638,56.75,No,233144,Home,Home,16,17.29,High,Private Bank,0.91,Online,Maharashtra,Haldia,Urban,8,Processing,Pending,,3589.45,0.05,Low,0.26
2690,41,Female,Graduate,Salaried,10,925837,23289,1.03,753,30.14,No,1175690,Home,Home,2,12.91,Medium,Private Bank,1.09,Online,Rajasthan,Aligarh,Urban,5,Done,Approved,,55844.76,0.72,High,1.27
2691,43,Male,Graduate,Salaried,30,875372,23968,0.5,576,57.51,No,510584,Home,Home,5,15.33,High,Private Bank,1.46,Online,West Bengal,Deoghar,Urban,7,Processing,Pending,,12235.38,0.17,Low,0.58
2692,29,Male,Non-Graduate,Self-employed,19,1174985,9506,0.57,669,41.11,No,986565,Personal,Personal,2,11.04,Medium,Government Bank,0.72,Offline,Rajasthan,Meghalaya District,Rural,13,Processing,Approved,,45999.99,0.47,High,0.84
2693,48,Male,Graduate,Self-employed,12,1289723,15881,0.28,840,52.06,No,1581763,Vehicle,Vehicle,18,8.62,Low,Government Bank,0.26,Online,Rajasthan,Shimoga,Urban,15,Done,Approved,,14439.12,0.13,Low,1.23
2694,54,Male,Non-Graduate,Self-employed,20,834403,21967,0.53,577,44.88,No,974838,Personal,Personal,18,17.7,High,Finance Company,1.67,Offline,Gujarat,Kerala District,Rural,3,Processing,Pending,,15014.11,0.22,Low,1.17
2695,61,Female,Graduate,Salaried,30,755572,23148,0.41,564,35.06,No,216860,Business,Business,18,13.37,High,Finance Company,2.09,Online,West Bengal,Muzaffarpur,Urban,5,Processing,Rejected,High Loan Amount Request,2659.03,0.04,Low,0.29
2696,30,Male,Non-Graduate,Salaried,28,418401,4799,0.29,819,34.87,No,333266,Vehicle,Vehicle,7,8.25,Low,Private Bank,1.28,Offline,Karnataka,Rajasthan District,Rural,5,Done,Approved,,5235.96,0.15,Low,0.8
2697,57,Male,Non-Graduate,Self-employed,12,1231991,14299,1.45,637,22.76,No,2806218,Personal,Personal,2,13.97,High,Finance Company,2.25,Offline,Tamil Nadu,Madhya Pradesh District,Rural,2,Processing,Pending,,134694.85,1.31,High,2.28
2698,57,Male,Graduate,Pensioner,27,264737,5372,0.68,743,46.57,No,388286,Business,Business,4,9.11,Medium,Finance Company,2.01,Online,Delhi,Guntur,Urban,3,Processing,Pending,,9682.81,0.44,Medium,1.47
2699,27,Male,Graduate,Self-employed,27,1324055,12265,0.44,575,84.28,No,2535376,Personal,Personal,12,13.77,High,Government Bank,0.78,Online,Kerala,Bulandshahr,Urban,17,Processing,Rejected,High Existing EMI,36069.26,0.33,Medium,1.91
2700,33,Female,Graduate,Salaried,27,864502,13691,0.25,670,11.08,No,446131,Home,Home,17,8.73,Medium,Private Bank,1.31,Online,Kerala,Bettiah,Urban,9,Done,Approved,,4203.75,0.06,Low,0.52
2701,36,Male,Graduate,Salaried,9,429865,13642,0.57,531,28.11,No,391347,Vehicle,Vehicle,8,14.19,High,Government Bank,0.35,Online,Karnataka,Udupi,Urban,22,Processing,Pending,,6840.67,0.19,Low,0.91
2702,55,Male,Graduate,Salaried,19,549414,740,0.03,569,40.8,No,50742,Appliances,Appliances,18,12.59,High,Government Bank,0.43,Offline,Kerala,Tamil Nadu District,Rural,13,Done,Pending,,594.78,0.01,Low,0.09
2703,44,Male,Graduate,Salaried,20,647210,21387,0.55,520,10.19,No,572407,Vehicle,Vehicle,13,14.19,High,Private Bank,1.6,Online,Madhya Pradesh,Bhagalpur,Urban,4,Processing,Rejected,Low CIBIL Score,8056,0.15,Low,0.88
2704,58,Male,Graduate,Self-employed,18,1855032,22637,0.24,654,42.36,No,1271463,Education,Education,17,11.55,Medium,Private Bank,1.33,Online,Madhya Pradesh,Kharagpur,Urban,7,Processing,Approved,,14258.06,0.09,Low,0.69
2705,40,Male,Graduate,Salaried,23,444401,21394,0.65,532,14.58,No,210144,Agriculture,Agriculture,20,13.69,High,Private Bank,1.08,Online,Karnataka,Jamalpur,Urban,8,Done,Pending,,2566.01,0.07,Low,0.47
2706,35,Male,Graduate,Salaried,26,625257,5581,0.53,549,59.64,No,999147,Home,Home,6,16.37,High,Private Bank,1.56,Online,Gujarat,Mangalore,Urban,9,Processing,Rejected,Low Income,21877.39,0.42,Medium,1.6
